st_name,year,pc_no,pc_name,pc_type,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Eesam Sudhakar,M,IND,IND,2193,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Balunayak Bhukya,M,IND,IND,3091,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Ponaka Sammakka,F,IND,IND,3443,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Padiga Yarraiah,M,IND,IND,3498,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Gugulotu Jagan,M,MCPI,MCPI,3662,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Metla Papaiah,M,IND,IND,3925,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Laxminarayana Borra,M,IND,IND,5879,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Boda Raasi,F,BSP,BSP,6224,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Kavitha Rani Lunavath,F,PPOI,PPOI,6637,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,None Of The Above,,NOTA,NOTA,6704,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Datla Nageshwar Rao,M,IND,IND,6853,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,V. Gouri Nagamani,F,IND,IND,13663,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Laxman Bukya,M,IND,IND,14034,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Payam Chandhar Rao (Chinna Chandhranna),M,IND,IND,94044,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Tellam Venkata Rao,M,YSRCP,YSRCP,128472,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Banoth Mohanlal,M,TDP,TDP,215904,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,P. Balram,M,INC,INC,285577,1387288
Andhra Pradesh,2014,16,Mahabubabad  ,ST,Prof. Azmeera Seetaram Naik,M,TRS,TRS,320569,1387288
Andhra Pradesh,2014,17,Khammam ,GEN,Marikanti Vasudasu,M,IND,IND,879,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Sanapa Pommaiah,M,IND,IND,889,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Kanakam Tirumala Rao,M,IND,IND,917,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Busireddy Shankar Reddy,M,IND,IND,964,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Kalthi Ramulamma,F,IND,IND,983,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Ramu Kandula,M,IND,IND,1021,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Kalthi Venkateswarlu,M,IND,IND,1063,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Jerripothula Srinivas,M,IND,IND,1116,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Mudige Nageswara Rao,M,IND,IND,1202,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Ramesh Kommu,M,IND,IND,1274,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Banoth Laxma Naik,M,IND,IND,1342,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Gugulothu Ranjith Kumar,M,IND,IND,1434,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Gugulothu Sarvan,M,IND,IND,1491,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Banoth Kishan Nayak,M,IND,IND,1617,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Medarametla Rama Rao,M,PPOI,PPOI,4139,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Nagireddy Raji Reddy (Rajanna),M,IND,IND,4484,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Dodda Ram Babu,M,BSP,BSP,4761,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,None Of The Above,,NOTA,NOTA,4991,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Nagarjuna Cherukuru,M,JaSPa,JaSPa,5002,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Kaki Bhaskar,M,IND,IND,5368,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Mokalla Ramesh,M,IND,IND,5401,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Bachala Laxmaiah,M,IND,IND,6506,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Gokinepalli Venkateswara Rao (Gvr),M,IND,IND,8055,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Lingala Ravi Kumar,M,IND,IND,9460,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Budan Baig Shaik,M,TRS,TRS,89124,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Kankanala Narayana,M,CPI,CPI,187702,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Nama Nageswara Rao,M,TDP,TDP,410230,1440267
Andhra Pradesh,2014,17,Khammam ,GEN,Ponguleti Srinivasa Reddy,M,YSRCP,YSRCP,422434,1440267
Andhra Pradesh,2014,18,Aruku ,ST,Vanugu Sankararao,M,IND,IND,4614,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Iilla Rami Reddy,M,IND,IND,5692,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Biddika Ramaiah,M,IND,IND,7587,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Sallangi Ratnam,F,IND,IND,7688,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Burjabariki Dhanaraju,M,AAAP,AAAP,8569,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Chetti Sankararao,M,IND,IND,8951,1272340
Andhra Pradesh,2014,18,Aruku ,ST,None Of The Above,,NOTA,NOTA,16532,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Kangala Baludora,M,IND,IND,23215,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Midiyam Baburao,M,CPM,CPM,38898,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Kishore Chandra Deo,M,INC,INC,52884,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Gummidi Sandhyarani,F,TDP,TDP,321793,1272340
Andhra Pradesh,2014,18,Aruku ,ST,Kothapalli Geetha,F,YSRCP,YSRCP,413191,1272340
Andhra Pradesh,2014,19,Srikakulam,GEN,Kinjarapu Tejeswara Rao,M,IND,IND,2075,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,Tota Tejeswara Rao,M,IND,IND,2144,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,Jaidev Injarapu,M,AAAP,AAAP,2559,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,Kadiyam Jayalakshmi,F,PPOI,PPOI,5026,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,Vasudeva Rao Boddu,M,CPI(ML)(L),CPI(ML)(L),5132,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,None Of The Above,,NOTA,NOTA,6138,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,Boddepalli Rajarao,M,BSP,BSP,8049,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,Paidi Raja Rao,M,JaSPa,JaSPa,11423,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,Killi Kruparani,F,INC,INC,24171,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,Reddy Shanthi,F,YSRCP,YSRCP,428853,1413726
Andhra Pradesh,2014,19,Srikakulam,GEN,Rammohan Naidu Kinjarapu,M,TDP,TDP,556545,1413726
Andhra Pradesh,2014,20,Vizianagaram,GEN,Naru Simhadri Naidu,M,AAAP,AAAP,2505,1403736
Andhra Pradesh,2014,20,Vizianagaram,GEN,Tadivaka Ramesh Naidu,M,JaSPa,JaSPa,3388,1403736
Andhra Pradesh,2014,20,Vizianagaram,GEN,Harikishan Kuppili,M,IND,IND,3603,1403736
Andhra Pradesh,2014,20,Vizianagaram,GEN,Bonu Krishna,M,BSP,BSP,4092,1403736
Andhra Pradesh,2014,20,Vizianagaram,GEN,Yella Rao Siyyadula,M,IND,IND,5125,1403736
Andhra Pradesh,2014,20,Vizianagaram,GEN,Prasada Rao Nanda,M,PPOI,PPOI,6401,1403736
Andhra Pradesh,2014,20,Vizianagaram,GEN,None Of The Above,,NOTA,NOTA,6528,1403736
Andhra Pradesh,2014,20,Vizianagaram,GEN,Jhansi Lakshmi Botcha,F,INC,INC,122487,1403736
Andhra Pradesh,2014,20,Vizianagaram,GEN,Venkata Swetha Chalapathi Kumara Krishna Rangarao Ravu,M,YSRCP,YSRCP,429638,1403736
Andhra Pradesh,2014,20,Vizianagaram,GEN,Ashok Gajapathi Raju Pusapati,M,TDP,TDP,536549,1403736
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Brahma Swaroop Kasibhatta,M,IND,IND,994,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Gedela Krishnarao,M,IND,IND,1118,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Chandrasekhar Budda,M,IND,IND,1348,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Sreenadh Reddy,M,IND,IND,1379,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,J. Padmaja,F,IND,IND,1540,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Chalapathirao Ronanki,M,IND,IND,1594,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Umamaheswararao Areti,M,IND,IND,1751,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Seemakurthi Srinuvasu (Bhaghavan Srinu),M,IND,IND,1759,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Kutikuppala Surya Rao,M,IND,IND,1889,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Dr|| Bhavani Sankar Sastry.A,M,ICSP,ICSP,1910,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Kurada Satyanarayana Patnaik,M,IND,IND,1927,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Nagendra Sairam,M,IND,IND,2377,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Durgaprasad Guntu,M,IND,IND,2611,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Dadi Jyothi Bhavani,F,PPOI,PPOI,2717,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Jt Ramarao,M,sps,sps,4323,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Tanuku Divakar,M,IND,IND,5418,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Kuna Ramam,M,AAAP,AAAP,6175,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Sabbam Hari,M,JaSPa,JaSPa,6644,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,None Of The Above,,NOTA,NOTA,7329,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Imandi Venkata Kurmarao,M,BSP,BSP,14947,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Bolisetti Satyanarayana (Satya),M,INC,INC,50632,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Y.S Vijayamma,F,YSRCP,YSRCP,476344,1723011
Andhra Pradesh,2014,21,Visakhapatnam,GEN,Kambhampati Hari Babu,M,BJP,BJP,566832,1723011
Andhra Pradesh,2014,22,Anakapalli,GEN,Sarisa Leela Prasanna Kumari,F,PPOI,PPOI,2875,1401474
Andhra Pradesh,2014,22,Anakapalli,GEN,Appalaraju Sadaram,M,IND,IND,3228,1401474
Andhra Pradesh,2014,22,Anakapalli,GEN,Vadlamuri Krishna Swaroop,M,DABAP,DABAP,5506,1401474
Andhra Pradesh,2014,22,Anakapalli,GEN,Kondaraju Jampana,M,JaSPa,JaSPa,6261,1401474
Andhra Pradesh,2014,22,Anakapalli,GEN,None Of The Above,,NOTA,NOTA,8604,1401474
Andhra Pradesh,2014,22,Anakapalli,GEN,Karanam Tirupathi Rao,M,BSP,BSP,14834,1401474
Andhra Pradesh,2014,22,Anakapalli,GEN,Vijaya Lakshmi Thota,F,INC,INC,17770,1401474
Andhra Pradesh,2014,22,Anakapalli,GEN,Gudivada Amarnadh,M,YSRCP,YSRCP,520531,1401474
Andhra Pradesh,2014,22,Anakapalli,GEN,Muttamsetti Srinivasa Rao (Avanthi),M,TDP,TDP,568463,1401474
Andhra Pradesh,2014,23,Kakinada,GEN,Prabhakara Rao Madiki,M,IND,IND,496,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Merla Bhavani Sankara Prasad,M,IND,IND,910,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Kunche Ramadas,M,IND,IND,1122,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Pepakayala Subha Rajendra,M,IND,IND,1161,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Chaganti Suryanarayana Murty,M,IND,IND,1236,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Vinjamalla Chitti Babu,M,IND,IND,1400,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Guttula Annapurna Seshagiri Rao (Bathparty-Seshu),M,IND,IND,1417,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Arjunarao Yegupati,M,CPI(ML)(L),CPI(ML)(L),1495,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Donam Neelakantam,M,IND,IND,1697,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Rokkam Dayakar,M,RP(K),RP(K),1837,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Karra Venkata Appala Narasimha Rao,M,IND,IND,1907,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Srinivas Dangeti,M,AAAP,AAAP,2356,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Muthabathula Ratna Kumar,M,BSP,BSP,2511,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Kola Venkata Prasad Varma,M,RJD,RJD,3473,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Donka Leelavathi,F,IND,IND,3756,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Tekumudi Venkata Rao,M,PPOI,PPOI,3826,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,None Of The Above,,NOTA,NOTA,4358,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Tummalapalli Satya Ramakrishna,M,JaSPa,JaSPa,6442,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Jalluri Venkateswarlu (J.V),M,IND,IND,6636,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Motha Sarada,F,RPI(KH),RPI(KH),6836,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Mallipudi Mangapati Pallam Raju,M,INC,INC,19754,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Chalamalasetty Sunil,M,YSRCP,YSRCP,510971,1418290
Andhra Pradesh,2014,23,Kakinada,GEN,Thota Narasimham,M,TDP,TDP,514402,1418290
Andhra Pradesh,2014,24,Amalapuram ,SC,Kommu Satyavathi,F,IND,IND,625,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Bhaskara Rao Bunga,M,IND,IND,824,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Undru Gani Raju,M,IND,IND,862,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Kasi Chandramouli,M,IND,IND,1110,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Yalangi Ramesh,M,IND,IND,1171,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Vaddi Winston Churchill,M,IND,IND,1684,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Vijaya Chakravarthy Panthagada,M,RPI(KH),RPI(KH),2867,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Konki Venkata Rao,M,RP(K),RP(K),3233,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Kunche Pedasatyanarayana,M,PPOI,PPOI,4560,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,None Of The Above,,NOTA,NOTA,6141,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Geddam Sampada Rao,M,BSP,BSP,7219,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,G.V.Harsha Kumar,M,JaSPa,JaSPa,9931,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Aithabathula Jogeswara Venkata Butchi Maheswara Rao,M,INC,INC,12182,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Pinipe Viswarupu,M,YSRCP,YSRCP,473971,1357865
Andhra Pradesh,2014,24,Amalapuram ,SC,Dr Pandula Ravindra Babu,M,TDP,TDP,594547,1357865
Andhra Pradesh,2014,25,Rajahmundry,GEN,Annamdevula Dharma Rao,M,IND,IND,590,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Polu Peda Vengala Reddy,M,IND,IND,765,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Palla Venkata Naidu(Pradeep),M,IND,IND,989,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Meda Srinivas,M,RPC(S),RPC(S),991,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Mutyala Rambabu,M,IND,IND,1282,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Sangisetti Srinivasa Rao,M,PPOI,PPOI,1329,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Cheekatla Venkateswara Rao,M,IND,IND,1356,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Illa Govinda Rajan,M,IND,IND,1390,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Kollabathula Richmond Carey,M,GaAP,GaAP,5481,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Marre Babji,M,BSP,BSP,6079,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,None Of The Above,,NOTA,NOTA,7456,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Mullapudi Satyanarayana,M,JaSPa,JaSPa,11718,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Durgesh Kandula,M,INC,INC,21243,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Boddu Venkataramana Chowdary,M,YSRCP,YSRCP,463139,1421276
Andhra Pradesh,2014,25,Rajahmundry,GEN,Murali Mohan Maganti,M,TDP,TDP,630573,1421276
Andhra Pradesh,2014,26,Narsapuram,GEN,Medapati Varahala Reddy,M,IND,IND,1250,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Vangalapudi Yashyaa,M,IND,IND,1281,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Voleti Venkata Lakshmana Rao,M,IND,IND,1298,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Addanki (Sekhar Babu) Dorababu,M,IND,IND,1350,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Badampudi Siva,M,IND,IND,1605,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Shivaji Gottumukkala,M,IND,IND,2286,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,S.V.P.K.H.G.Krishnam Raju,M,PPOI,PPOI,4232,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Nalli Rajesh,M,RP(K),RP(K),6708,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Saroja Polasapalli,F,JaSPa,JaSPa,6838,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,None Of The Above,,NOTA,NOTA,8004,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Chintapalli Kanaka Rao,M,BSP,BSP,8491,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Gitadas Das,F,pjdl,pjdl,23260,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Kanumuru Bapi Raju,M,INC,INC,27083,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Vanka Ravindranath,M,YSRCP,YSRCP,454955,1325028
Andhra Pradesh,2014,26,Narsapuram,GEN,Gokaraju Ganga Raju,M,BJP,BJP,540306,1325028
Andhra Pradesh,2014,27,Eluru ,GEN,Juluri Bhaskara Veera Venkata Anil Kumar Gupta,M,IND,IND,751,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,Ashok Yantrapati,M,MaSP,MaSP,1212,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,Gangadhara Rao Nannapaneni,M,IND,IND,1302,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,K.Vijaya Lakshmi Pandit,F,IND,IND,1320,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,U .V. Rama Rao,M,PPOI,PPOI,1323,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,Savanapudi Nagaraju,M,MCPI,MCPI,2318,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,C.V.Sarada Devi,F,IND,IND,2721,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,K.V.V.Satyanarayana,M,JaSPa,JaSPa,2873,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,Mendem Santosh Kumar ( Pedababulu),M,ILP(AP),ILP(AP),3423,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,U Venkateswararao (U.V),M,IND,IND,3971,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,Govada Vijaya Kumari,F,pjdl,pjdl,4483,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,None Of The Above,,NOTA,NOTA,7544,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,Netala Ramesh Babu,M,BSP,BSP,11670,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,Musunuri Nageswara Rao,M,INC,INC,11770,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,Thota Chandra Sekhar,M,YSRCP,YSRCP,521545,1427764
Andhra Pradesh,2014,27,Eluru ,GEN,Maganti Venkateswara Rao (Babu),M,TDP,TDP,623471,1427764
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Jampana Srinivasa Goud,M,IND,IND,931,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Yarlagadda Rama Mohan Rao,M,IND,IND,1405,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Yunduri Subramanyaswara Rao (Mani),M,IND,IND,1597,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Mohammad Ishaq,M,IND,IND,1770,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Parasa Srinivasa Rao,M,IND,IND,3399,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Prasada Rao Peggem,M,BSP,BSP,4085,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Vadapalli Raghunadh,M,PPOI,PPOI,4401,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Kammili Srinivas,M,JaSPa,JaSPa,7692,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,None Of The Above,,NOTA,NOTA,8171,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Sistla Ramesh,M,INC,INC,14111,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Kolusu Partha Sarathy,M,YSRCP,YSRCP,506223,1369311
Andhra Pradesh,2014,28,Machilipatnam ,GEN,Konakalla Narayana Rao,M,TDP,TDP,587280,1369311
Andhra Pradesh,2014,29,Vijayawada,GEN,P.V. Krishnaiah,M,IND,IND,423,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Ahmed Ansari Syed,M,IND,IND,504,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Bolisetty Haribabu,M,IND,IND,667,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,V.R.K.Murthy.,M,IND,IND,749,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Sunkara Krishna Murthy,M,ARPS,ARPS,803,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Chatragadda Pratap,M,IND,IND,950,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Koneru Rajendra Prasad,M,IND,IND,1014,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Koneru Ramachandra Prasad,M,IND,IND,1099,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Altaf Ali Mohamed,M,IND,IND,1168,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Yaram Katam Raju,M,IND,IND,1402,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Surapaneni Saratbabu,M,IND,IND,1521,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Dasari Venkata Nagesh,M,IND,IND,1874,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Tatineni Srinivasa Rao,M,IND,IND,2460,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Raja Kumari Gundapaneni,F,PPOI,PPOI,2571,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,M.Phani Prakash,M,IND,IND,2809,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Har Mohinder Singh Sahani,M,AAAP,AAAP,3088,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Chigurupati Ramalingeswara Rao,M,BSP,BSP,3582,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,None Of The Above,,NOTA,NOTA,5294,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Ishwarya Lakshmi Chinnam,F,JaSPa,JaSPa,5296,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Kambala. Subrahmanyam (Sastry),M,WPOI,WPOI,7539,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Avinash Devineni,M,INC,INC,39760,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Koneru Rajendra Prasad,M,YSRCP,YSRCP,518239,1564513
Andhra Pradesh,2014,29,Vijayawada,GEN,Kesineni Srinivas (Nani),M,TDP,TDP,592953,1564513
Andhra Pradesh,2014,30,Guntur,GEN,Arudala Venkateswara Rao,M,IND,IND,908,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Bitra Venkata Sivannarayana,M,IND,IND,1169,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Emani Chandra Sekhar Rao,M,NPT,NPT,1455,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Abburi Koteswara Rao,M,PPOI,PPOI,1636,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Kata Veera Vara Prasad,M,AAAP,AAAP,2344,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Dr. Koutharapu Ravindra,M,GRIP,GRIP,2594,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Udaia Kumar Musuku,M,ICSP,ICSP,2852,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Mallela Babu Rao,M,BSP,BSP,4223,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Mallela Venkata Rao,M,JaSPa,JaSPa,5608,1572017
Andhra Pradesh,2014,30,Guntur,GEN,None Of The Above,,NOTA,NOTA,7596,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Abdul Waheed Shaik,M,INC,INC,46818,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Balashowry Vallabhaneni,M,YSRCP,YSRCP,549306,1572017
Andhra Pradesh,2014,30,Guntur,GEN,Jayadev Galla,M,TDP,TDP,618417,1572017
Andhra Pradesh,2014,31,Narasaraopet,GEN,Jangala Singaraiah Yadav,M,IND,IND,973,1514861
Andhra Pradesh,2014,31,Narasaraopet,GEN,Ravu Subrahmanyam,M,IND,IND,1025,1514861
Andhra Pradesh,2014,31,Narasaraopet,GEN,Paruvuri Ramesh,M,IND,IND,1118,1514861
Andhra Pradesh,2014,31,Narasaraopet,GEN,Kanumuri Koteswara Rao,M,IND,IND,1404,1514861
Andhra Pradesh,2014,31,Narasaraopet,GEN,Rosaiah Sivaparapu,M,MCPI,MCPI,1877,1514861
